gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM
MIR1976	0.0	0.0	0.0	0.0	0.0	0.0
ARID1A	10.225779	11.372165	14.130091	16.578125	11.924843	18.735291
PIGV	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC18	11.634286	13.825315	12.639155	21.963936	32.842255	28.989706
SFN	0.39292	0.886668	0.190659	1.478365	2.233124	1.10184
GPN2	19.561428	15.985837	13.666178	15.401428	24.104061	26.607037
GPATCH3	5.93799	9.513968	8.123541	8.475925	10.841998	15.208748
NR0B2	0.061003	0.0	0.0	0.0	0.0	0.224199
NUDC	157.551422	199.43306	175.993301	239.442398	226.518158	230.313934
C1orf172	13.44399	17.901413	23.208406	24.585814	38.021851	48.526489
TRNP1	1.982721	2.430501	0.145503	0.0	0.0	0.112754
FAM46B	10.783694	8.015792	5.311691	5.987865	4.828944	9.660668
SLC9A1	5.439454	9.938449	11.540202	6.48764	13.925384	19.401739
WDTC1	0.436364	0.411122	0.665673	0.34151	1.369139	2.381344
TMEM222	15.426599	20.584249	41.725399	23.692011	64.95797	81.49205
LOC644961	0.551452	0.378361	0.785095	0.442596	0.821432	0.151398
SYTL1	0.0	0.392864	0.365413	0.0	0.477249	0.029658
MAP3K6	0.307487	1.320941	1.938498	0.687823	0.599671	0.133513
FCN3	0.0	0.0	0.964143	0.0	0.0	0.0
CD164L2	0.0	0.0	0.183024	0.0	0.0	0.0
GPR3	0.702118	0.368092	0.791475	0.109145	0.242288	0.520421
WASF2	0.0	0.0	11.766156	0.127737	0.022547	7.822314
AHDC1	0.221642	0.165533	0.743742	0.178975	0.53	0.454655
FGR	0.0	0.0	0.0	0.0	0.0	0.0
IFI6	3.701384	4.510749	2.582951	21.398338	0.0	11.732254
FAM76A	0.0	0.0	0.028639	0.0	3.109473	0.898471
STX12	16.342052	5.857179	9.002302	6.327394	1.445457	4.198481
PPP1R8	0.0	0.0	0.0	0.0	6.966122	0.0
SCARNA1	0.277256	0.0	0.0	0.383192	0.0	0.0
THEMIS2	0.0	0.0	0.0	0.0	0.0	0.0
RPA2	27.750025	36.268715	20.036829	28.57439	6.613734	6.668864
SMPDL3B	0.220546	0.079915	0.630946	0.0	0.0	0.0
XKR8	19.95158	16.863674	24.674587	12.139299	7.367462	16.424494
EYA3	5.184529	4.535068	5.155506	5.157366	1.36515	1.706351
PTAFR	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC8	126.52832	125.17012	106.398003	132.091354	73.910995	66.309135
ATPIF1	107.170425	78.6092	46.120506	83.530098	103.449432	110.869667
SESN2	23.910925	40.085938	24.628027	18.083445	23.622297	27.504953
MED18	0.036141	0.0	0.0	0.0	0.0	0.0
PHACTR4	3.66852	4.319248	3.078673	0.0	2.118911	1.603753
SNHG3	73.322136	4.173707	67.35881	136.339966	2.648049	61.161884
RCC1	0.0	0.0	0.0	0.0	0.0	0.0
TRNAU1AP	14.063184	16.553028	16.335257	18.105789	21.368166	17.957436
SNHG12	75.986473	81.877281	70.225861	79.575722	99.012985	99.680664
SNORD99	42.724655	40.657059	30.111738	52.275047	6.070141	6.303864
SNORA61	55.840645	33.083729	46.38308	45.705566	4.230181	4.167761
SNORA44	0.0	1.818792	0.477171	0.0	0.361308	0.313544
SNORA16A	0.667491	3.576153	6.682608	6.545329	4.457761	4.525851
RAB42	4.823681	4.200899	3.711259	0.0	0.0	0.668042
TAF12	0.431938	3.134169	3.060246	0.249147	16.856964	0.0
RNU11	0.588574	0.0	0.0	0.0	0.0	0.0
GMEB1	12.705343	8.750618	7.695972	7.779769	7.795339	9.077491
YTHDF2	0.008782	0.0	0.001791	0.0	0.008197	0.0
OPRD1	0.0	0.0	0.0	0.0	0.0	0.0
EPB41	0.0	0.0	0.0	0.0	0.0	0.0
TMEM200B	0.0	0.0	0.0	0.270573	0.0	0.0
SRSF4	32.662434	29.371235	25.979956	25.664743	20.9776	21.90527
MECR	9.754775	32.705349	11.65764	27.892628	21.597099	19.299019
PTPRU	0.0	0.0	1.958076	0.680415	0.0	1.586914
MATN1	0.0	0.0	0.0	0.0	0.0	0.0
MATN1-AS1	0.0	0.0	0.230805	0.165507	0.0	0.442962
LAPTM5	0.604751	0.371496	2.291907	3.089708	0.63407	2.692131
MIR4420	0.0	0.0	0.0	0.0	0.0	0.0
SDC3	7.082841	1.140473	1.000663	0.545544	0.0	1.388296
PUM1	11.707455	8.723916	4.375034	4.571308	3.914458	6.334945
SNORD103B	0.172691	0.425295	0.008709	0.339799	0.322056	0.465758
SNORD103A	0.0	0.53543	0.0	0.0	0.0	0.0
SNORD85	0.0	0.0	0.0	0.0	0.0	0.0
NKAIN1	0.0	0.238797	0.014481	0.0	0.0	0.0
SNRNP40	10.819014	15.201752	15.824338	12.720955	7.36513	5.080853
ZCCHC17	34.091564	50.674438	24.424566	38.768391	22.561443	15.084152
FABP3	48.374599	74.76059	24.910589	222.056351	103.028824	14.742167
SERINC2	0.0	0.0	6.770924	0.0	0.0	0.0
LOC149086	0.0	0.0	0.0	0.0	0.0	0.0
LOC284551	0.0	0.0	0.0	0.0	0.0	0.0
TINAGL1	0.0	0.0	0.0	0.0	0.0	2.504774
HCRTR1	0.073826	0.0	0.0	0.0	0.0	0.0
PEF1	0.0	0.0	0.0	0.0	0.0	0.082531
COL16A1	0.346328	0.0	0.051072	0.15208	0.0	0.027326
BAI2	0.0	0.0	0.0	0.0	0.0	0.0
MIR4254	0.0	0.0	0.0	0.0	0.0	0.0
SPOCD1	0.0	0.0	0.0	0.0	0.0	0.0
PTP4A2	1.499691	7.166834	5.48062	12.404248	0.0	0.505313
KHDRBS1	55.088169	30.501896	32.580891	29.615891	20.973967	27.155704
TMEM39B	10.666402	10.039526	8.542708	8.335799	15.902062	9.749763
KPNA6	13.259573	16.371107	16.285088	22.324036	16.426908	15.874727
TXLNA	10.856039	16.921963	12.848392	18.332148	26.926725	28.414232
CCDC28B	0.256271	0.741639	0.0	1.343681	0.547525	0.0
IQCC	1.769486	4.783732	1.057729	2.911379	4.739702	1.439441
DCDC2B	0.0	0.513484	0.355572	0.0	0.0	0.114757
TMEM234	0.500808	5.855328	2.153259	2.140013	3.539092	2.497763
EIF3I	187.964844	315.441284	337.693298	267.583893	341.285614	234.962006
MTMR9LP	0.11479	0.0	0.130963	0.135846	0.0	0.072716
FAM167B	0.0	0.0	0.0	0.0	0.0	0.0
LCK	0.0	0.476215	0.0	0.0	0.0	0.0
HDAC1	53.196373	53.245186	41.275227	29.784695	16.931225	14.612898
MARCKSL1	83.031937	104.540207	112.220268	90.700943	62.469803	100.558617
FAM229A	0.0	0.0	0.0	0.0	0.0	0.0
TSSK3	0.0	0.0	0.318996	0.176542	1.592365	0.48184
BSDC1	2.925172	0.444742	0.555954	2.157407	1.884433	3.628429
ZBTB8B	0.189649	0.0	0.106724	0.344474	0.0	0.356896
ZBTB8A	0.632314	0.467683	0.466361	0.371863	0.210932	0.110301
ZBTB8OS	27.063623	20.887066	12.971453	24.505074	2.840574	4.890269
RBBP4	0.0	0.042787	0.087335	0.024426	0.656529	0.110246
SYNC	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1522	3.402146	4.567305	6.923473	0.703163	0.73927	3.195606
YARS	60.81134	95.732773	65.746124	92.716248	83.265121	55.062546
S100PBP	10.77367	6.771145	4.303065	8.550564	2.353146	2.379509
FNDC5	0.0	0.0	0.0	0.0	0.0	0.0
HPCA	0.0	0.0	0.171973	0.0	0.0	0.0
TMEM54	170.340134	119.328918	158.779236	115.235558	157.642578	199.97641
RNF19B	6.972361	11.775862	28.888748	1.372508	0.51326	3.874065
AK2	0.0	0.0	0.0	0.0	0.0	0.0
ADC	1.353381	0.108495	0.092775	0.074455	1.260919	0.0
TRIM62	0.718381	0.538387	0.645274	0.612023	1.727428	1.681771
ZNF362	1.596703	1.443367	1.2391	4.687607	2.861434	3.361811
PHC2	0.0	0.0	0.0	0.0	0.14558	0.0
MIR3605	0.034944	0.0	0.006675	0.011143	0.059043	0.127799
ZSCAN20	0.789331	1.129751	0.352687	1.012051	0.575125	0.134123
CSMD2	0.0	0.009048	0.0	0.0	0.0	0.0
HMGB4	0.0	0.0	0.0	0.0	0.0	0.0
LOC402779	0.0	0.0	0.0	0.0	0.0	0.0
C1orf94	0.0	0.0	0.0	0.0	0.0	0.0
GJB5	0.584009	3.929773	0.685017	1.594081	1.935006	1.004904
GJB4	0.0	0.437833	0.0	0.0	0.0	0.0
GJB3	0.0	0.0	0.0	0.0	0.0	0.0
GJA4	0.0	0.0	0.350379	0.769454	0.0	0.0
SMIM12	0.0	0.027065	0.0	0.00672	0.010971	8.397902
DLGAP3	0.120683	0.053731	0.039937	0.369686	0.235895	0.964808
LOC653160	0.270134	0.0	0.379151	0.0	0.0	0.0
ZMYM6NB	9.704344	4.63306	5.445268	2.260793	3.480457	0.30615
ZMYM6	1.980301	2.217893	0.691195	1.001575	0.247399	0.799515
ZMYM1	6.372025	2.435854	1.656153	4.671046	0.864686	1.774988
SFPQ	95.536057	57.505322	65.179367	53.905254	26.082394	36.883762
ZMYM4	7.178473	4.769574	4.847366	4.622212	0.953447	2.175212
KIAA0319L	2.626276	3.470628	4.734269	4.914194	6.31596	7.421622
NCDN	1.069644	0.0	0.0	0.0	0.0	0.0
TFAP2E	0.419794	0.0	0.020549	0.0	0.0	0.0
PSMB2	1.252242	0.210309	0.0	0.0	0.0	0.0
C1orf216	0.771308	0.297968	0.936455	0.660853	1.944416	0.055091
CLSPN	0.227623	0.249429	0.210475	0.23474	0.0	0.071955
AGO4	0.670867	1.016853	0.722695	0.379863	0.44744	0.325286
AGO1	2.480401	1.70431	1.538212	2.846094	0.979838	0.690401
AGO3	2.619696	3.318774	2.076974	3.84068	0.735899	0.796082
TEKT2	0.0	1.721249	0.0	0.0	0.701443	0.58377
ADPRHL2	11.595871	11.30204	22.945934	21.438803	33.279797	31.161345
COL8A2	0.0	0.0	0.0	0.0	0.0	0.0
TRAPPC3	31.568148	45.497604	40.79916	52.65826	21.382467	25.659639
MAP7D1	13.215358	9.866673	9.794765	9.885201	9.756158	12.632431
THRAP3	13.133074	19.484373	18.008236	22.246006	21.437815	16.614384
SH3D21	0.9232	0.282886	0.928087	2.123075	5.949873	5.308382
EVA1B	0.354866	0.563098	0.859019	1.900043	1.662375	1.214248
STK40	18.405729	22.498383	18.064899	9.337009	13.42692	22.791477
LSM10	81.761215	145.64679	85.11895	147.308731	301.658325	245.642624
OSCP1	0.432444	2.117589	0.122947	0.259619	0.0	0.217109
MRPS15	291.31485	314.995026	315.097412	335.321045	144.738922	210.718475
CSF3R	1.226945	7.717758	3.234959	1.123632	0.0	8.234698
GRIK3	0.0	0.0	0.0	0.0	0.0	0.0
MIR4255	0.0	0.0	0.0	0.0	0.0	0.0
LOC728431	0.0	0.0	0.0	0.0	0.0	0.0
ZC3H12A	3.698824	2.875828	4.049293	3.281939	6.104365	7.412711
MEAF6	14.3043	12.208065	9.006801	11.294514	2.751031	4.092207
SNIP1	6.882962	2.227114	4.863147	3.886573	0.458732	1.586939
DNALI1	0.202467	1.675583	0.814298	0.595763	1.163693	0.406382
GNL2	33.523468	35.026886	39.831387	41.810734	9.438891	13.635292
RSPO1	0.0	0.0	0.0	0.0	0.0	0.0
C1orf109	5.983944	2.18004	4.832876	7.516085	3.086912	5.253216
CDCA8	20.852039	28.742231	23.236765	21.384977	11.740783	18.980724
EPHA10	0.058066	0.0	0.0	0.0	0.0	0.160024
MANEAL	0.0	1.248322	1.077781	0.0	0.0	0.0
YRDC	50.451595	46.754219	37.091717	52.257565	46.892651	32.306374
C1orf122	0.0	0.0	0.0	0.0	0.0	0.0
MTF1	2.559342	3.427258	3.230439	3.487156	3.081304	2.996365
INPP5B	0.595787	1.292751	1.187498	0.943913	0.412007	0.469598
SF3A3	54.402111	60.409756	68.031754	63.599957	13.044408	20.361658
FHL3	0.0	0.0	0.0	0.0	0.0	0.0
UTP11L	35.151997	19.232571	17.475279	27.855684	6.343588	11.993379
POU3F1	0.219618	0.040834	0.0	0.0	0.0	0.0
MIR3659	0.0	0.0	0.0	0.0	0.0	0.0
LOC339442	0.0	0.0	0.0	0.0	0.0	0.0
RRAGC	36.733021	36.667297	26.440722	6.206523	4.357862	7.083607
MYCBP	11.018154	6.566641	4.776178	20.766848	5.535388	7.167985
GJA9-MYCBP	0.129904	0.005994	0.0	0.0	0.0	0.0
GJA9	0.0	0.471027	0.0	0.0	0.0	0.0
RHBDL2	5.104467	4.14973	0.0	0.994679	0.323309	0.0
AKIRIN1	6.554171	4.225087	1.674756	0.723894	0.0	0.0
NDUFS5	124.506058	388.265167	196.372925	146.412689	230.420685	110.315125
MACF1	3.34634	6.200178	5.012504	7.174504	4.373174	4.693904
KIAA0754	0.271192	0.486129	0.013691	0.794556	0.084029	0.103945
BMP8A	0.086129	0.0	0.017042	0.481637	0.0	0.026356
PPIEL	0.529088	0.518069	0.0	0.457923	0.507196	0.41951
PABPC4	85.93544	124.712097	129.242355	176.302811	282.986328	196.101517
SNORA55	1.045868	0.0	0.0	0.0	0.0	0.443618
HEYL	0.079155	0.0	0.197412	0.0	0.0	0.078579
NT5C1A	0.0	0.0	0.0	0.0	0.0	0.0
HPCAL4	0.0	0.0	0.0	0.0	0.0	0.0
PPIE	4.226863	11.890661	8.305375	4.229201	22.390699	7.312818
BMP8B	0.0	0.0	0.02942	0.0	0.0	0.200976
OXCT2	0.0	0.0	0.36375	0.0	0.0	0.0
TRIT1	15.993547	11.834405	13.044364	14.320013	2.463632	3.488897
MYCL1	1.089226	0.67092	0.959059	0.850459	0.296421	0.352356
MFSD2A	3.585106	11.056634	0.0	12.405964	0.0	0.875271
CAP1	114.534874	0.0	0.0	0.001425	0.0	0.0
PPT1	111.969513	138.386383	120.02729	48.558823	30.478142	38.863369
RLF	10.634201	4.942866	6.825472	4.54745	0.464094	0.905067
TMCO2	0.0	0.0	0.0	0.0	0.0	0.0
ZMPSTE24	33.432499	10.316905	10.224774	19.698408	5.974119	12.362965
COL9A2	0.020992	0.329249	0.71727	1.023737	0.192518	1.435977
SMAP2	3.156832	4.942277	4.60251	2.579988	1.060646	2.158992
ZFP69B	1.788724	3.41221	2.364926	1.02487	1.043076	0.499296
ZFP69	3.983742	1.859928	2.086204	0.894633	0.393807	0.985505
EXO5	2.729724	4.567127	10.003898	7.379156	3.968762	3.92303
ZNF684	0.832981	0.789782	0.602901	1.415502	0.588422	0.72548
RIMS3	0.089914	0.0	0.0	0.047914	0.0	0.100529
LOC100130557	0.318754	0.949583	0.684413	2.279783	1.283068	1.057806
NFYC	2.065961	4.212471	5.557946	0.907966	10.278032	8.843468
MIR30E	0.0	0.0	0.0	0.0	0.0	0.0
MIR30C1	0.0	0.0	0.0	0.0	0.0	0.0
KCNQ4	1.979877	2.909782	0.785171	4.076609	6.230159	6.601275
CITED4	2.149107	4.25274	1.996502	20.579344	28.638977	13.40027
CTPS1	35.673908	46.508839	44.968586	51.311272	29.706308	22.827658
SLFNL1-AS1	0.027276	0.0	0.0	0.070226	0.0	0.419719
SLFNL1	0.150747	0.0	0.0	0.0	0.0	0.0
SCMH1	0.0	0.0	0.0	0.0	0.0	0.0
EDN2	0.0	0.0	0.0	0.05105	0.0	0.0
HIVEP3	0.0	0.0	0.0	0.0	0.0	0.0
GUCA2B	0.0	0.0	0.0	0.0	0.0	0.0
GUCA2A	2.05619	0.414204	0.0	0.0	1.408517	0.0
FOXJ3	6.298214	2.597744	5.595935	4.818246	2.228037	3.704858
RIMKLA	0.168477	0.162855	0.052796	0.100558	0.0	0.054078
ZMYND12	0.130985	0.0	0.0	0.076225	0.0	0.076727
PPCS	0.155423	2.127055	0.118049	2.834961	0.280509	1.04819
CCDC30	1.332574	0.0	0.231957	0.0	0.0	0.0
PPIH	61.452324	69.464729	81.185684	73.089409	27.450186	30.31229
YBX1	672.872986	831.069214	710.737488	1018.491211	1424.117188	982.945312
CLDN19	3.110476	0.516612	0.26783	0.188584	0.727659	0.599163
LEPRE1	0.730134	2.243531	0.0	0.0	1.825499	0.774603
C1orf50	6.261866	2.874526	8.358085	8.79025	4.883149	4.641993
LOC100129924	0.110426	0.0	0.0	0.118084	0.0	0.0
CCDC23	25.931915	27.016518	27.402445	26.574827	6.612615	6.729225
ERMAP	2.131004	0.0	0.341039	2.443687	0.59534	0.690152
ZNF691	6.877608	3.794062	5.344254	9.396125	6.168227	3.246614
SLC2A1	370.428864	271.748047	477.626984	135.938293	55.527187	91.12632
SLC2A1-AS1	1.444834	3.981287	5.685236	0.0	0.0	0.0
FAM183A	0.0	0.0	0.921016	0.0	0.454956	0.0
EBNA1BP2	120.032509	144.439529	123.702431	148.162476	87.08741	74.22216
WDR65	0.0	0.0	0.0	0.0	0.0	0.0
TMEM125	0.0	0.0	0.383259	0.51474	0.833396	0.811627
C1orf210	0.531924	3.11915	3.256771	1.457152	4.882255	3.68424
TIE1	0.0	0.0	0.0	0.0	0.0	0.0
MPL	0.0	0.0	0.0	0.0	0.167767	0.0
CDC20	41.562241	76.604248	139.986084	62.721943	110.537201	233.360489
ELOVL1	23.670431	31.803984	44.423691	39.122711	54.186687	68.375839
MED8	1.045911	13.287788	5.042587	28.18775	1.365807	7.479047
SZT2	0.490703	1.140789	1.248894	1.005841	2.012501	1.335511
HYI	0.0	0.0	0.0	1.011438	0.0	1.510142
PTPRF	7.284997	16.491425	17.287281	20.476835	2.793946	33.384743
KDM4A	1.633588	1.380659	1.197594	0.936181	1.309059	1.303143
KDM4A-AS1	0.106587	0.304423	0.0	0.285101	0.087342	0.0
ST3GAL3	0.0	0.0	0.0	0.0	0.0	0.0
ARTN	0.0	0.0	0.0	0.0	0.0	0.0
IPO13	7.61737	9.639005	9.191483	8.34531	11.959108	11.250548
DPH2	0.0	0.0	6.362997	0.0	0.0	2.856221
ATP6V0B	12.144115	20.285164	14.243179	30.189192	64.441574	54.195492
B4GALT2	3.580324	3.1914	7.048913	7.453122	12.610966	12.504761
CCDC24	1.979973	1.137844	1.838292	2.126718	6.775907	8.133812
SLC6A9	0.0	0.0	0.078011	0.006647	0.0	0.0
KLF17	1.348164	1.230131	0.647938	0.0	0.0	0.0
DMAP1	0.0	0.0	0.0	0.0	0.0	0.0
ERI3	12.633965	24.982355	18.29973	24.83744	43.329418	39.164131
RNF220	7.285654	10.04074	7.262439	10.109133	18.085409	10.568048
TMEM53	2.157862	4.127879	3.870178	1.474462	3.502764	5.863806
C1orf228	0.0	0.0	0.0	0.0	0.0	0.0
KIF2C	15.70507	22.142139	34.674202	24.280945	25.145306	35.48904
RPS8	4739.148438	6148.571289	5896.15332	6322.72168	10208.136719	7947.238281
SNORD55	0.40186	1.260248	0.562413	0.0	0.777816	5.276843
SNORD46	1.29372	7.329884	0.0	0.0	0.217923	1.574488
SNORD38A	7.375177	26.58655	7.256214	7.697016	15.237482	9.00617
SNORD38B	9.961283	16.905029	11.072411	12.973649	8.483328	8.564445
BEST4	0.0	0.0	0.0	0.0	0.0	0.077117
PLK3	32.580357	18.023138	23.349607	17.015003	21.155979	32.233593
TCTEX1D4	0.0	0.0	0.0	0.0	0.0	0.0
BTBD19	0.0	0.0	0.0	0.0	0.0	0.0
PTCH2	0.0	0.0	0.0	0.0	0.0	0.0
EIF2B3	22.277033	33.695911	23.371813	35.471046	15.592298	8.289657
HECTD3	4.99239	6.260858	9.993649	12.01239	10.106274	16.562538
UROD	0.0	0.0	32.88409	34.278278	79.059547	0.0
ZSWIM5	0.181162	0.0	0.451522	0.0	0.0	0.0
LOC400752	0.0	0.034121	0.111751	0.067609	0.0	0.085829
HPDL	47.322769	44.059864	54.036942	52.924957	107.174416	96.299721
MUTYH	0.0	0.0	0.0	0.0	0.0	0.0
TOE1	34.640312	29.036518	38.192364	47.567829	44.535393	33.706833
TESK2	0.63167	4.172543	2.883477	0.981292	5.129479	3.496962
CCDC163P	0.0	0.0	0.0	0.0	0.0	0.0
MMACHC	1.960463	1.76482	1.222131	2.83471	0.995758	1.820776
PRDX1	94.325386	174.587982	298.609436	135.826538	122.98407	112.060875
AKR1A1	0.0	4.031078	7.480791	0.0	5.455355	6.3356
NASP	0.0	0.0	0.0	0.0	0.0	0.0
CCDC17	1.107618	0.610378	1.172342	1.236498	2.084527	0.754661
GPBP1L1	32.957825	35.749096	42.824982	31.872095	7.124094	10.200289
RPS15AP10	4.268133	3.149786	0.903354	4.506741	0.69962	0.200994
TMEM69	47.510406	63.428829	53.378407	40.54929	47.965679	35.78178
IPP	0.0	0.0	0.0	0.0	0.0	0.0
MAST2	2.909809	4.051234	5.234642	5.823658	10.199485	10.916323
PIK3R3	1.303625	5.916785	8.118875	11.536537	11.725195	5.456533
TSPAN1	2.543325	1.622344	5.004121	5.456379	4.453737	2.145046
POMGNT1	6.033482	8.627937	3.439782	7.885759	11.288123	7.381919
LURAP1	1.135854	3.331959	6.442649	5.647005	2.083096	13.522829
RAD54L	0.0	0.0	0.0	0.0	34.979485	0.0
LRRC41	13.399076	20.977133	19.514345	16.784708	20.694807	26.408262
UQCRH	1817.214111	1894.994019	1488.473511	2097.91333	756.61676	848.900574
NSUN4	8.067036	10.996148	16.542267	10.074371	5.733749	6.859902
FAAH	2.312522	2.231325	1.768651	3.186782	5.403763	5.594429
LOC729041	0.0	0.987915	0.897907	0.273013	0.317731	0.0
DMBX1	0.145584	0.0	0.0	0.0	0.0	0.11142
MKNK1-AS1	0.354458	0.0	0.0	0.0	0.609217	0.0
KNCN	0.136139	0.0	0.0	0.553402	0.0	0.0
MKNK1	0.0	0.0	0.0	9.416301	0.0	7.510922
MOB3C	0.0	0.0	0.0	0.0	0.0	0.0
ATPAF1	0.0	0.0	0.0	0.0	0.0	0.0
TEX38	0.0	0.0	0.0	0.0	0.0	0.569144
EFCAB14-AS1	0.076666	0.0	0.320035	0.0	0.0	0.0
EFCAB14	24.525089	16.136206	11.901647	19.510551	3.481144	5.755943
CYP4B1	0.0	0.0	0.0	0.0	0.0	0.0
CYP4Z2P	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A11	0.0	0.0	0.0	0.0	0.0	0.0
CYP4X1	0.0	0.100454	0.60385	0.0	0.0	0.0
CYP4Z1	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A22	0.0	0.0	0.0	0.0	0.0	0.0
PDZK1IP1	0.0	0.0	0.0	0.0	0.0	0.0
TAL1	0.0	0.0	0.0	0.0	0.0	0.0
STIL	2.458267	6.467047	0.0	5.780812	4.389683	4.524102
CMPK1	0.0	0.0	0.315526	0.0	0.0	0.0
FOXE3	0.0	0.0	0.529779	0.058595	0.0	0.0
FOXD2-AS1	0.574653	0.0	0.316331	0.466343	0.441537	0.834042
FOXD2	0.009473	0.0	0.020438	0.134376	0.057708	0.103725
TRABD2B	0.0	0.328902	0.04078	0.0	0.0	0.0
SKINTL	0.0	0.0	0.0	0.0	0.0	0.0
SLC5A9	0.0	0.0	0.0	0.0	0.0	0.0
SPATA6	1.63673	0.163525	0.465211	0.250782	0.0	0.0
AGBL4	0.0	0.0	0.0	0.0	0.0	0.0
BEND5	0.233772	0.0	0.0	0.0	0.0	0.0
ELAVL4	0.0	0.0	0.0	0.0	0.0	0.0
DMRTA2	0.0	0.0	0.0	0.0	0.0	0.0
FAF1	52.137764	49.941463	49.144241	38.397896	20.744663	17.376528
CDKN2C	0.0	0.113047	0.582754	0.0	0.194817	0.15397
C1orf185	0.0	0.0	0.0	0.0	0.0	0.0
RNF11	109.394615	27.365932	21.149466	5.693563	1.97086	5.634282
TTC39A	4.481565	2.271314	3.742681	2.417237	1.968906	4.539696
EPS15	0.925893	1.791699	0.83333	5.130066	0.0	2.661327
OSBPL9	27.845751	20.726612	9.545612	0.526519	0.0	6.543444
NRD1	0.013102	0.0	0.023255	0.337577	0.0	0.0
MIR761	0.209907	0.1378	0.231814	0.263486	0.26789	0.248392
RAB3B	8.445969	4.927719	2.924057	3.161539	1.720233	0.759409
TXNDC12	103.700989	79.350151	65.727715	86.431198	20.267588	27.747877
KTI12	18.074846	16.387609	21.823097	20.399349	9.153157	11.788485
BTF3L4	0.793099	0.0	3.254517	0.379277	0.0	0.0
ZFYVE9	1.606408	1.223357	1.268704	2.090977	0.512555	0.270191
CC2D1B	1.859082	1.76017	1.98973	2.149938	4.155404	2.670832
ORC1	0.0	0.0	0.0	0.0	0.0	0.244814
PRPF38A	54.415825	35.760876	45.313648	47.413979	46.599907	34.703636
ZCCHC11	2.83731	1.560317	4.260696	4.468079	4.260458	3.48988
GPX7	0.343045	0.0	0.0	0.0	0.0	0.0
FAM159A	0.0	0.0	0.0	0.0	0.0	0.0
SELRC1	13.391402	13.51718	22.697504	18.708191	13.585752	14.063382
ZYG11B	5.572605	2.081168	1.401408	2.07174	1.122502	1.021044
ZYG11A	2.603574	1.426357	0.988948	2.20934	0.447397	0.3506
ECHDC2	1.18984	7.08758	10.17636	7.308765	15.244006	13.091241
SCP2	1.372718	1.072972	0.9839	1.555689	0.312264	0.834197
PODN	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A7	0.0	0.0	0.0	0.0	0.0	0.0
CPT2	3.700469	6.152613	3.568742	7.067384	7.826667	5.277725
C1orf123	23.93906	58.710903	51.857227	46.997185	34.751701	31.608879
MAGOH	70.618484	54.73336	67.734116	67.436241	21.181816	39.683868
LOC100507564	1.002211	2.355356	0.580889	0.590113	0.457797	0.196538
LRP8	0.0	1.233149	0.521868	0.025136	1.196524	0.032055
SLC25A3P1	0.0	0.0	0.0	0.0	0.0	0.0
DMRTB1	0.0	0.31273	0.069744	1.328397	0.214063	0.450585
GLIS1	0.0	0.288545	0.52931	0.038936	0.0	0.0
NDC1	0.0	0.0	0.0	0.0	0.024993	0.0
YIPF1	3.390265	8.363204	8.011559	8.053476	4.941717	4.674082
DIO1	0.0	0.0	0.791707	0.0	0.0	0.0
HSPB11	9.323604	12.190549	8.900051	10.792217	4.571896	3.892748
LRRC42	7.283889	8.932971	8.672174	12.226574	5.698526	8.380861
LDLRAD1	0.0	0.0	0.0	0.0	0.0	0.0
TMEM59	50.89043	30.758507	36.734455	32.227245	7.243666	15.985725
TCEANC2	0.478069	1.465569	3.673756	2.776203	1.980167	1.32987
MIR4781	0.0	0.0	0.0	0.0	0.0	0.0
CDCP2	0.0	0.0	0.0	0.0	0.0	0.0
CYB5RL	1.649165	2.283567	1.001421	1.652603	2.816802	3.214817
MRPL37	129.005615	169.316895	174.50293	184.689514	199.985321	153.712814
SSBP3	0.050076	0.0	0.0	0.0	0.0	0.0
ACOT11	5.12042	1.344514	1.265059	0.766179	0.0	1.690277
FAM151A	24.691475	19.453922	27.211725	1.528842	3.295421	1.512396
MROH7	0.0	0.0	0.0	0.0	0.0	0.0
HEATR8-TTC4	3.664843	0.0	0.0	4.623899	2.463112	2.466883
TTC4	0.0	14.377218	8.891532	0.0	0.0	0.0
PARS2	1.383378	1.563627	1.91415	1.451881	3.86698	2.067822
TTC22	0.0	0.0	0.0	0.0	0.0	0.0
C1orf177	0.0	0.0	0.0	0.0	0.0	0.0
DHCR24	45.095245	34.889679	16.189987	72.806	12.162072	10.971741
TMEM61	0.0	0.0	0.0	0.0	0.0	0.0
BSND	0.0	0.0	0.0	0.0	0.0	0.0
PCSK9	0.117033	0.36829	0.279791	0.904083	0.128542	0.21784
USP24	9.046579	12.509169	12.268412	10.91561	5.27297	4.616451
LOC100507634	0.592564	0.0	0.0	0.669934	0.0	0.156902
MIR4422	0.0	0.0	0.0	0.0	0.0	0.0
PPAP2B	23.638483	26.622137	18.602266	4.464383	6.558095	2.192955
PRKAA2	0.348255	1.20278	1.309505	1.558344	1.328143	1.128628
