gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	ICM_4_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM	TE_4_FPKM
Fastkd2	5.266188	6.996251	7.814954	12.98856	7.354633	7.323482	10.286219	9.917788
Gm13749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klf7	2.521156	3.226251	5.641753	0.955378	5.340026	8.534819	3.99067	5.306163
Creb1	2.641238	0.254998	0.913453	1.010872	0.816355	1.493252	0.56636	0.799698
Mettl21a	2.303985	5.358113	8.982073	5.9662	3.043093	3.562559	3.480665	3.542562
2810408I11Rik	19.782646	20.136467	18.13636	26.445494	22.498232	34.174892	28.8598	27.148777
Ccnyl1	18.148359	17.510788	24.675407	24.886833	27.535637	29.703463	26.399021	26.877867
Fzd5	1.929431	1.783685	6.033298	4.847856	2.811906	0.0	0.8433	5.153367
Plekhm3	15.409664	20.057444	15.557838	12.50983	8.818334	4.932724	6.95609	7.492075
Akr1cl	0.0	0.0	0.0	0.459499	0.0	0.0	0.0	0.0
Cryge	1.776186	2.235683	3.819948	6.514251	0.170686	0.0	0.809089	0.851123
Crygd	1.487411	1.030305	2.609961	2.727729	0.0	0.0	0.579547	0.0
Crygc	0.414257	0.0	1.136229	0.246298	0.0	0.0	0.096615	0.0
Crygb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cryga	1.994055	2.048395	0.0	0.0	0.0	0.0	0.160126	0.0
D630023F18Rik	0.475443	4.009326	4.078309	3.408675	0.966015	2.005148	1.653411	0.753859
Idh1	60.377941	122.246681	154.356522	123.59935	65.105904	50.949608	114.484924	69.15715
Pikfyve	9.910608	12.809747	10.991818	14.55419	8.180154	8.570863	12.072996	10.687188
Pth2r	0.0	0.0	0.0	0.075778	0.090424	0.0	0.0	0.102544
Crygf	0.0	0.0	0.259774	0.0	0.0	0.0	0.0	0.0
Map2	0.496659	0.042411	0.062801	0.136585	0.039703	0.12117	0.116984	0.070172
Unc80	0.272654	0.0	0.05042	0.125664	0.036405	0.0	0.031572	0.0
Rpe	31.809963	17.547863	44.523647	38.263103	22.354128	17.801273	30.437735	25.38686
Kansl1l	2.872273	4.052912	6.076097	6.564694	2.839307	2.871933	3.132763	2.471036
Acadl	104.852837	91.854607	112.312027	110.077545	111.556122	69.456589	106.473694	112.705505
Myl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lancl1	0.0	0.0	0.0	0.0	0.017447	0.0	0.052329	1.658557
Cps1	0.0	0.037326	0.0	0.0	0.0	0.0	0.0	0.0
Erbb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ikzf2	0.920508	0.188409	0.266047	0.531337	0.150139	0.0	0.282538	0.08968
Spag16	0.0	0.0	0.0	0.174479	0.231943	0.0	0.0	0.0
Vwc2l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bard1	9.4111	13.305157	13.796557	12.129707	7.954749	7.362655	7.699068	8.526871
Abca12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atic	48.23661	49.310093	46.850796	48.0462	41.610542	48.024174	48.878983	44.366493
Fn1	148.259247	150.474579	88.640228	98.942757	24.337704	19.958431	16.102438	18.612741
Apol7d	0.555928	0.0	0.087487	0.164545	0.0	0.0	0.070882	0.176781
Gm8883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4933417E11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mreg	100.595833	92.691078	86.609825	102.287361	80.364937	75.8349	70.82579	71.734711
Pecr	1.879958	7.941494	9.769024	5.738687	6.083875	2.611235	2.561575	2.778315
Tmem169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xrcc5	44.081772	49.143749	36.662975	41.698933	25.582165	20.32023	29.428698	31.280745
March4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Smarcal1	7.524875	8.806076	4.648889	4.901999	5.233451	4.671697	4.298236	4.299162
Ankar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018049
Rpl37a	899.617859	967.3479	966.594238	862.674744	794.634277	900.402893	814.087341	773.867188
Igfbp2	0.0	0.0	0.058681	0.0	0.33031	0.0	0.0	0.0
Igfbp5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025996
Tnp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700027A15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pinc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D530049I02Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tns1	31.18362	32.044994	23.039671	21.875593	17.815159	20.066584	11.721941	13.773407
Rufy4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cxcr2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cxcr1	0.0	0.0	0.0	0.501201	0.0	0.0	0.0	0.345173
Arpc2	288.59549	275.944672	340.128693	341.844635	495.703644	296.553558	500.652191	470.200928
Gpbar1	0.0	0.0	0.554854	0.151399	0.459573	0.0	0.13369	0.803081
Aamp	29.1696	0.854236	0.000488	0.385087	0.067693	28.163551	0.03453	0.079179
Pnkd	21.145849	46.235168	20.624462	15.193581	22.010971	13.404074	17.92815	18.448658
Tmbim1	94.072723	103.980942	95.702316	83.178207	95.485764	92.378021	76.089676	86.094131
Gm216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032548
Slc11a1	0.0	0.290601	0.0	0.0	0.0	0.0	0.0	0.135909
Ctdsp1	5.836702	6.545208	3.607537	4.931732	7.624434	12.955436	5.193805	7.665834
Mir26b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vil1	0.368154	0.125357	0.0	0.756127	0.698584	0.470981	1.169962	0.256134
Usp37	29.765663	25.365524	29.589056	26.203949	23.547564	16.390333	22.198923	21.362558
Rqcd1	45.741726	49.623833	25.021715	36.672478	27.822052	38.049805	25.603432	24.208441
Plcd4	0.075426	0.566496	0.0	0.0	0.0	0.0	0.212565	0.087043
Zfp142	14.89048	16.494616	5.203897	7.202019	14.300463	16.824661	7.52575	7.752233
Bcs1l	10.755721	2.6695	2.76217	2.246013	2.768432	1.328822	3.147327	4.089248
Rnf25	7.929849	4.156466	3.838792	4.230083	4.437593	4.421035	3.968058	3.727476
Stk36	0.274331	0.20434	0.190868	0.0	0.0	0.282947	0.131554	0.264316
Ttll4	9.483221	16.338102	8.303762	9.698363	9.71294	8.754017	8.518278	9.239036
Cyp27a1	0.0	0.0	0.0	0.0	0.0	1.427012	0.069195	0.102556
Prkag3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wnt6	0.151692	0.337123	1.220314	0.392432	2.359897	2.417574	0.328155	0.701072
Wnt10a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cdk5r2	0.081143	0.0	0.0	0.080525	0.0	0.0	0.02428	0.0
Fev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cryba2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40104
Mir375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ccdc108	0.0	0.0	0.025084	0.0	0.0	0.0	0.0	0.0
Ihh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nhej1	6.798548	2.734906	4.614861	7.44608	4.450502	3.418406	7.470047	4.221983
Slc23a3	0.508982	0.0	0.545897	0.0	0.0	0.256258	0.180487	0.068756
Cnppd1	8.327368	12.627997	16.789452	10.752102	10.311833	11.41776	9.290536	13.850744
Fam134a	16.779625	8.974064	11.885115	6.225127	9.380357	14.429464	6.033936	6.504812
Zfand2b	1.352526	8.392734	0.00615	7.159415	5.907599	0.0	0.003956	4.80234
Abcb6	20.785517	16.827991	20.692938	18.456844	19.125401	17.275036	19.310873	19.98258
Atg9a	45.135174	25.557989	29.163742	29.20483	55.136528	66.077011	42.012638	44.388859
Ankzf1	12.978789	9.963569	3.663394	4.925087	6.935763	6.168779	4.94296	5.118428
Glb1l	6.943183	3.929272	3.599392	6.55125	2.055735	0.737614	1.576759	2.421777
Stk16	25.726227	24.969681	13.446671	13.741131	17.57991	7.350026	15.422289	15.159882
Tuba4a	137.204269	135.145859	134.30397	135.925278	95.543938	116.375435	90.867363	89.259773
A630095N17Rik	0.0	0.0	0.0	0.468246	0.0	0.0	0.0	0.46487
Dnajb2	0.010579	4.986099	4.306823	0.178408	0.836902	1.179719	0.418166	1.099161
Ptprn	13.412101	16.756092	6.367016	6.237443	8.630277	12.844122	6.190376	6.13125
Resp18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dnpep	34.609715	47.571274	27.745144	22.287937	33.773594	54.693501	25.941572	30.112204
Des	0.332489	9.856451	0.535527	0.225728	1.492005	0.430708	1.001667	1.332554
Gm15179	0.0	0.0	0.0	0.0	0.239558	0.0	0.0	0.0
Speg	0.0	0.0	0.0	0.0	0.0773	0.0	0.048689	0.086129
Gmppa	10.680847	22.033617	18.392963	13.694421	14.026421	21.614346	17.080664	16.07482
Asic4	0.078627	0.0	0.0	0.0	0.058305	0.0	0.0	0.0
Chpf	0.32428	2.436592	1.294818	1.215266	1.708258	2.468967	1.133793	0.582325
Tmem198	0.183933	0.0	0.0	0.0	0.150453	0.0	0.209965	0.125398
Obsl1	0.0	1.717912	0.021087	0.42566	0.185508	0.0	0.104628	0.29416
Inha	0.357534	0.155858	0.0	0.0	0.112352	0.4618	0.0	0.0
Stk11ip	8.471367	11.030227	5.947695	7.674355	8.592224	12.883345	5.601098	4.426637
Slc4a3	1.100585	0.833461	0.945854	0.083918	0.512783	0.370582	0.217414	0.5112
Gm17751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035779
Epha4	30.888655	35.466663	35.533981	39.270329	8.44752	7.162767	8.11523	8.343929
Pax3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sgpp2	0.350152	1.182714	0.060866	1.285233	0.832021	0.840208	0.534717	0.262411
Farsb	91.663795	60.948708	92.818535	88.835289	81.183716	75.334465	88.801331	82.304535
Mogat1	0.0	0.0	0.083552	0.0	0.0	0.0	0.0	0.063323
Utp14b	36.051662	28.502378	58.097752	44.662868	73.420517	54.123241	68.587921	66.010429
Acsl3	13.17353	18.343384	26.315918	24.641483	19.7456	14.314	16.236258	20.832495
Kcne4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scg2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ap1s3	1.341292	0.37151	3.085272	0.785579	2.074482	0.506124	2.252698	1.669873
Wdfy1	16.24264	25.282295	16.370111	18.237829	25.160219	23.973181	21.761827	21.820097
Mrpl44	23.565012	38.285671	30.755035	27.931021	23.333212	13.179967	25.660177	29.427233
Serpine2	22.627481	19.527355	20.125238	18.713245	15.488839	21.204748	9.692791	9.347199
Fam124b	3.274377	1.155983	3.869221	3.015792	1.531337	1.519229	1.045287	0.903231
Cul3	128.828873	108.67646	179.054932	200.01651	150.804779	96.32193	192.706573	170.581635
1700016L21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dock10	2.555942	4.809791	6.601237	5.529364	3.538346	3.121721	3.26406	2.966992
Nyap2	0.0	0.0	0.0	0.0	0.031806	0.0	0.0	0.0
Irs1	0.0	0.0	0.079671	0.008228	0.011959	0.154102	0.010518	0.046989
Rhbdd1	0.0	0.0	2.913824	3.026793	0.0	0.0	5.324943	4.05764
Col4a4	0.0	0.020883	0.06229	0.0	0.0	0.0	0.050446	0.017318
Col4a3	0.0	0.0	0.0	0.136795	0.062115	0.0	0.022481	0.015303
Mff	12.107882	15.973799	16.282827	17.110186	21.885973	19.666838	20.848614	17.605921
Tm4sf20	0.747197	0.876958	0.268384	0.172349	0.626991	0.0	0.270958	0.0
Agfg1	19.669313	18.629988	30.006506	28.53857	38.294041	33.433743	31.649076	27.53475
Slc19a3	0.148279	0.342061	0.275472	1.58182	0.562271	0.221722	1.84054	1.515557
Ccl20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Daw1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphkap	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pid1	0.065331	0.087779	0.570324	0.426757	0.244059	0.553259	0.110773	0.189736
Dner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir5126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trip12	140.972763	156.75853	171.611771	187.295273	164.9142	152.535233	167.447205	170.698929
Fbxo36	5.284501	0.517636	1.750264	0.987545	1.456687	4.277389	2.495343	0.715572
Slc16a14	2.94821	0.663691	3.290315	1.104547	0.817948	0.0	0.291897	0.540821
A530032D15Rik	0.787284	2.211571	1.385481	3.743394	1.267309	1.479812	2.008521	2.290251
Gm7609	0.210802	0.121896	0.153568	0.0	0.0	0.0	0.0	0.0
C130026I21Rik	0.0	0.0	2.062153	2.178326	2.381999	0.201934	1.885636	3.807881
Sp110	16.266821	10.785293	12.880966	14.692448	21.905359	32.574425	20.745356	22.078293
Sp140	5.638558	13.030951	6.779165	7.690908	7.086895	3.18957	5.184333	4.517478
Sp100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A630001G21Rik	1.401399	6.180682	6.664351	11.853184	1.480239	0.508805	1.634972	2.286242
Cab39	43.213718	29.805861	49.763943	52.571697	52.789902	47.076969	58.232018	54.612709
Itm2c	3.249124	7.426681	1.459094	1.145077	2.200052	3.814683	1.98875	2.051623
4933407L21Rik	0.0	4.864529	0.0	0.0	0.0	0.0	0.0	0.0
Gpr55	0.99203	0.0	0.093011	0.103128	0.0	0.0	0.167347	0.0
Spata3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2810459M11Rik	0.0	0.0	0.0	0.158057	0.225633	0.0	0.0	0.094006
Psmd1	189.835846	209.60054	210.620712	219.48674	206.78508	164.596878	205.617294	211.835159
Htr2b	3.520119	2.477265	2.960417	4.259571	5.094556	4.046257	2.575575	2.786613
Armc9	0.243425	2.10206	0.433076	0.769749	0.179783	1.638924	0.116299	0.160788
B3gnt7	15.145466	13.163026	9.955884	9.322807	1.76173	3.639725	1.108714	2.020264
Ncl	210.731293	219.706421	255.213287	239.73111	165.803528	244.030365	229.066833	198.383743
Snora75	18.837452	5.977795	13.730675	16.09029	12.96826	7.093948	5.480773	5.771405
Snord82	30.331362	23.603474	6.460506	27.718678	16.688433	10.690599	22.194092	20.372208
C130036L24Rik	0.0	1.423133	0.313693	0.352557	0.237988	0.0	0.646854	0.192324
Nmur1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700019O17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.038147	0.0
Ptma	984.107483	879.156433	1229.836792	945.498596	969.500488	925.919006	1425.366455	1097.942261
Pde6d	22.871204	19.270075	19.355686	39.500526	17.74157	41.998203	20.500841	17.02816
Cops7b	19.690001	15.815797	7.774964	12.824011	12.050392	12.824857	10.178162	11.326203
Nppc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150858
Dis3l2	2.651421	3.194956	0.013774	0.778732	0.530319	4.150436	1.353528	1.145965
Alppl2	76.032776	50.318661	86.966705	86.669212	225.905228	270.657654	198.382462	211.298126
Alpi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Akp3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ecel1	0.0	0.0	0.0	0.0	0.179033	0.0	0.096555	0.189445
Prss56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chrnd	0.0	0.0	0.0	0.0	0.0	0.0	0.067637	0.0
Chrng	0.0	0.0	0.0	0.0	0.15086	0.0	0.0	0.141965
Eif4e2	7.864326	12.371987	27.570894	6.052708	5.12782	12.022724	1.869409	10.543815
Efhd1	5.799493	1.640582	0.449027	1.862189	1.894521	5.124187	2.509745	1.498712
Gigyf2	16.497196	7.014146	17.830128	6.064601	11.369007	17.89242	13.146686	14.189678
Kcnj13	12.523608	7.492853	9.818314	18.314932	4.511198	1.235036	6.571354	5.064112
3110079O15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.110384	0.471047
Ngef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028456
Neu2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Inpp5d	0.0	0.0	0.0	0.0	28.392548	0.0	0.0	14.584798
Atg16l1	0.129766	0.0	0.034449	0.065829	0.038606	5.857447	0.0217	0.023131
Scarna6	5.075579	0.0	0.0	0.304011	1.981282	0.0	0.0	0.0
Sag	0.0	3.263262	0.0	0.237967	0.063784	0.0	0.118523	0.0
Dgkd	10.456718	11.589758	6.129192	10.211423	7.343389	5.048775	5.727621	5.093317
Usp40	0.0	0.0	0.0	0.0	0.0	0.005635	0.0	0.0
Ugt1a10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ugt1a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ugt1a7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ugt1a6b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ugt1a6a	0.0	0.0	0.0	0.045575	0.0	0.0	0.0	0.11854
Ugt1a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ugt1a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dnajb3	0.0	0.115097	0.67316	0.148269	1.174028	0.33216	0.890331	1.031468
Ugt1a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mroh2a	0.0	0.0	0.018147	0.0	0.021724	0.0	0.119137	0.015155
Hjurp	10.138283	16.592768	10.681687	10.894642	18.546467	15.035077	12.505779	11.338225
6430706D22Rik	8.899847	3.113057	37.518417	10.286607	7.813333	8.84356	11.166353	18.858337
A730008H23Rik	3.230228	1.286129	0.417664	2.330402	1.344352	5.884428	2.156583	0.682055
Trpm8	0.0	0.0	0.018829	0.190227	0.0	0.0	0.0	0.0
Spp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glrp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arl4c	1.931059	2.083467	1.25774	1.81746	0.985283	1.993794	1.659928	1.257495
2410088K16Rik	0.0	0.0	0.0	0.0	0.571843	0.0	0.542375	0.793363
1700067G17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.170067	0.0
Sh3bp4	6.449533	7.026144	4.710984	2.994403	3.120159	3.362068	1.009763	1.469588
C030007H22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agap1	1.236112	0.0	0.0	0.0	0.746138	0.29438	0.249142	1.100499
4933400F21Rik	1.998911	1.701877	0.728033	0.406471	1.225922	0.18186	1.608461	0.96112
Gbx2	0.099325	1.228574	0.846243	1.931468	0.512955	0.0	1.042643	1.2602
Asb18	0.0	0.0	0.0	0.119591	0.0	0.0	0.0	0.0
Iqca	0.181491	0.0	0.83257	1.171696	0.69435	0.781271	0.830438	2.149463
Cxcr7	2.00401	1.527367	0.821898	0.560827	1.561232	2.19724	1.510979	2.232136
Cops8	34.143768	32.293911	36.588524	23.22847	33.851688	26.369108	26.255135	30.769991
Col6a3	0.0	0.0	0.011221	0.013907	0.0	0.0	0.01211	0.0
Mlph	0.0	0.0	0.0	0.0	0.0	0.0	0.168399	0.078229
Prlh	0.0	0.0	0.0	0.0	0.0	0.825922	0.0	0.527935
Rab17	0.040704	0.368362	0.0	0.0	8.696506	4.295808	3.685611	5.117304
Lrrfip1	0.649149	0.967955	1.117404	0.435467	6.55085	0.0	5.370486	1.622561
Rbm44	2.841302	5.682334	5.533738	4.135001	2.021217	1.04386	2.690475	3.174102
Ramp1	0.0	0.0	0.0	0.0	0.0	0.0	0.014386	0.0
Ube2f	18.921686	17.995306	21.764309	27.56673	30.516542	36.903	25.609022	26.923655
Scly	7.211141	13.295953	5.3775	5.553594	9.049434	10.894316	6.193676	8.510197
Espnl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klhl30	0.0	0.485434	0.0	0.0	0.217709	0.161969	0.119564	0.14257
Fam132b	2.125104	4.656639	3.892859	3.141244	8.527139	11.958791	7.13692	8.750545
Ilkap	25.75881	28.101046	22.528162	16.218075	17.995541	20.484707	21.817722	27.937887
1700020N18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hes6	0.0	0.263041	1.122353	0.169427	0.430441	0.0	0.51577	0.175919
Per2	0.0	0.0	0.076431	0.0	0.034318	0.0	0.0	0.0
Traf3ip1	2.063301	4.961542	6.85058	4.45467	4.58509	8.747465	4.39434	3.923181
Asb1	1.566451	1.049778	0.390772	0.915647	0.683763	1.275686	0.653107	0.0
Twist2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hdac4	15.389765	9.322914	5.563598	8.484454	11.847623	16.027643	7.754755	8.885838
Ndufa10	106.140129	141.51976	153.831085	194.584106	137.202835	107.947922	138.194168	156.888458
Olfr1416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr1415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr1414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr1413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072351
Olfr1412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr1411	0.0	0.0	0.157889	0.0	0.045546	0.0	0.0	0.164944
Olfr1410	0.0	0.0	0.167418	0.0	0.226172	0.0	0.391335	0.120213
Olfr12	0.0	0.0	0.0	0.0	0.0	0.243486	0.0	0.0
Myeov2	0.06649	0.0	14.308956	15.183575	14.673711	7.621762	1.518184	1.438401
Otos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gpc1	1.066358	0.421002	0.102763	0.926224	0.519149	3.336985	0.546135	1.00408
Mir149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.148162
Ankmy1	0.0	0.073529	0.0	0.0	0.0	0.0	0.344325	0.017822
Dusp28	0.084399	0.07411	2.492942	0.07585	0.83284	1.22254	0.495623	0.764085
Rnpepl1	15.930291	7.362108	6.34543	8.285786	13.152616	14.789165	7.51785	8.760932
9430060I03Rik	0.0	0.0	0.0	0.0	0.123017	0.0	0.117796	0.093641
Capn10	5.718657	5.167974	9.096084	5.413174	4.892528	5.857699	4.356097	5.891014
Gpr35	0.0	0.0	0.0	0.0	0.0	0.0	0.298062	0.0
Aqp12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agxt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310007B03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sned1	0.015932	0.0	0.78598	0.0	0.083501	1.224683	0.217801	0.363551
Mterfd2	8.236527	6.706119	3.458141	4.969734	5.691035	13.438911	5.297675	4.567429
Pask	4.049047	4.516463	6.062743	6.941006	5.291899	3.02061	3.764929	3.542911
Ppp1r7	33.974373	33.376617	40.371235	33.932945	27.747965	25.405346	43.868324	37.294949
Ano7	0.045922	0.332276	0.032329	0.229812	0.344716	0.083561	0.132427	0.353527
Hdlbp	142.529007	177.088348	129.399429	111.624733	137.318985	130.899872	109.59671	111.875267
Sept2	0.0	0.021366	6.49432	6.749437	0.010116	0.0	5.522211	0.0
Farp2	1.093679	2.896871	1.457672	0.610251	2.502519	2.665394	1.57738	2.100774
Stk25	13.251697	22.72275	15.118334	19.022058	21.74848	21.787827	17.50161	20.78546
Bok	15.555351	14.697721	9.274434	6.509857	21.669174	25.439829	12.471278	14.93176
Thap4	17.563297	40.539272	16.945055	13.245192	33.135761	54.111057	16.445471	22.087843
Atg4b	47.971237	48.913555	40.625164	32.979176	40.948605	40.608509	37.409611	35.583416
Dtymk	97.827171	69.23732	66.372307	74.391571	70.799309	79.693886	81.147697	66.703667
Ing5	10.821764	14.459578	12.377725	8.758523	9.192575	6.958021	9.329869	10.601606
D2hgdh	6.351597	6.301031	4.218967	3.314244	5.278063	5.50977	4.868998	4.784859
Gal3st2	0.0	0.423355	2.204851	0.937424	4.206475	5.199208	3.363036	2.783329
Gm9994	0.0	0.0	0.0	0.0	1.518173	2.419782	0.0	0.0
Gm6086	0.110407	0.0	0.371508	0.276875	0.452754	0.646707	0.211075	0.316777
Neu4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pdcd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4930440C22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fam174a	3.983133	2.541953	1.475069	1.38652	1.622433	1.677011	2.667691	2.316933
St8sia4	0.0	0.0	0.0	0.0	0.0	0.0	0.03418	0.010878
4930598F16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700063A18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4930533P14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco4c1	7.4865	11.597871	13.966141	10.947385	18.107973	14.770771	16.487207	15.860853
Slco6b1	0.0	0.019543	0.0	0.0	0.0	0.0	0.0	0.0
Slco6c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1Ertd622e	1.597994	0.291736	0.450127	0.631576	0.951724	2.717262	0.904591	1.010198
Ppip5k2	20.451052	20.552929	24.846535	28.212776	28.275654	14.011701	28.763336	28.7003
Gin1	7.862547	10.817547	7.23359	11.374454	12.509655	9.66383	13.803104	13.99136
Pam	0.0	0.0	0.0	0.179639	0.0	0.0	0.0	0.0
B230216N24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199364
1810006J02Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco6d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cntnap5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cdh20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rnf152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pign	7.503487	3.536773	7.925109	8.33726	4.110603	2.605276	7.044895	5.978009
2310035C23Rik	0.0	1.235952	1.152238	0.0	1.626708	0.0	1.230796	0.0
Tnfrsf11a	0.344986	0.0	0.2541	0.143893	0.407366	0.844208	0.327654	0.182506
Zcchc2	3.225326	10.095385	6.492236	5.805416	3.245136	3.001779	3.458388	3.245284
Gm20753	0.0	0.0	0.0	0.088496	0.0	0.0	0.0	0.0
Phlpp1	1.267548	2.407495	2.194159	1.045112	2.821383	3.17729	2.533156	2.486101
Bcl2	0.0	0.0	0.24164	0.0	0.0	0.0	0.0	0.038185
Kdsr	5.930451	5.435538	6.845416	6.000528	14.345906	8.170185	13.820841	13.286928
Vps4b	15.928575	17.596146	21.792149	24.967617	19.905699	17.967369	24.427734	22.143785
Serpinb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpinb12	0.0	0.0	0.045389	0.0	0.0	0.0	0.0	0.0
Serpinb13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpinb3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpinb3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpinb3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpinb3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpinb11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
